2.3462033,-5.56E-20,1.99E-17
2.348106,4.89E-20,1.96E-17
2.3500063,1.24E-17,2.48E-17
2.3519042,1.54E-17,2.23E-17
2.3537998,5.09E-18,2.25E-17
2.3556929,2.92E-18,2.31E-17
2.3575838,1.78E-17,2.22E-17
2.3594725,3.20E-17,2.06E-17
2.3613586,9.47E-18,2.19E-17
2.3632426,1.33E-17,2.06E-17
2.3651242,-1.11E-18,2.17E-17
2.3670037,2.30E-17,2.24E-17
2.3688807,2.07E-17,2.47E-17
2.3707554,-1.42E-18,2.42E-17
2.372628,-3.12E-17,2.43E-17
2.3744984,9.04E-18,2.64E-17
2.3763664,-3.09E-17,2.78E-17
2.3782325,2.37E-17,2.42E-17
2.380096,5.49E-18,3.27E-17
2.3819575,1.12E-17,3.18E-17
2.383817,-3.74E-17,3.02E-17
2.3856742,-1.05E-17,2.66E-17
2.3875294,-2.33E-17,3.15E-17
2.3893824,-5.32E-17,3.02E-17
2.3912332,-1.71E-19,2.91E-17
2.393082,-2.16E-17,2.85E-17
2.3949287,4.36E-18,2.51E-17
2.3967736,-9.89E-18,2.90E-17
2.3986163,-3.69E-17,2.87E-17
2.400457,5.43E-17,3.60E-17
2.4022958,7.82E-18,3.10E-17
2.4041326,-1.49E-18,3.49E-17
2.4059677,-4.83E-17,3.85E-17
2.4078007,-1.01E-16,3.94E-17
2.409632,-9.43E-17,3.78E-17
2.4114614,3.53E-17,3.80E-17
2.4132888,3.49E-17,4.41E-17
2.4151146,-6.95E-17,4.66E-17
2.4169388,7.03E-17,4.92E-17
2.4187613,-7.57E-18,4.29E-17
2.4205818,1.36E-17,4.44E-17
2.422401,6.46E-17,3.97E-17
2.4242184,3.75E-17,3.60E-17
2.4260342,4.67E-18,4.49E-17
2.4278486,-2.71E-17,3.18E-17
2.4296613,2.14E-17,3.56E-17
2.4314728,2.75E-17,3.61E-17
2.4332826,-1.76E-17,4.48E-17
2.4350913,2.52E-17,4.91E-17
2.4368985,-3.56E-17,4.54E-17
2.4387043,3.18E-17,4.12E-17
2.440509,9.84E-17,3.76E-17
2.4423125,6.74E-17,4.01E-17
2.4441147,8.61E-17,4.91E-17
2.445916,-5.20E-17,5.31E-17
2.447716,-5.40E-17,7.40E-17
2.449515,6.78E-17,6.29E-17
2.451313,7.10E-17,5.99E-17
2.4531102,2.87E-17,4.75E-17
2.4549065,-4.27E-17,3.62E-17
2.456702,6.71E-17,4.10E-17
2.4584966,-1.82E-17,3.91E-17
2.4602907,5.70E-17,4.01E-17
2.462084,3.61E-17,4.14E-17
2.4638767,2.87E-17,4.38E-17
2.465669,2.70E-17,5.32E-17
2.4674606,-5.48E-18,5.18E-17
2.469252,3.42E-17,6.90E-17
2.471043,5.79E-17,6.27E-17
2.4728336,4.47E-17,6.27E-17
2.4746242,-2.36E-17,6.35E-17
2.4764147,1.20E-16,8.65E-17
2.478205,-2.25E-18,7.96E-17
2.4799953,2.24E-16,1.25E-16
2.4817855,-3.39E-17,1.06E-16
2.483576,4.17E-16,2.51E-16
2.4853668,4.71E-17,1.44E-16
2.4871578,-3.12E-17,2.57E-16
2.4889493,9.13E-17,2.11E-16
2.490741,1.32E-16,1.74E-16
2.4925334,1.50E-16,1.14E-16
2.4943264,-9.91E-17,1.06E-16
2.4961202,-1.38E-16,1.10E-16
2.4979148,-1.99E-17,8.23E-17
2.49971,9.17E-17,1.13E-16
2.5015063,-1.37E-16,1.20E-16
2.5033038,-7.26E-17,1.08E-16
2.5051024,1.20E-16,2.22E-16
2.5069022,2.27E-17,1.57E-16
2.5087035,1.99E-18,1.20E-16
2.510506,1.40E-16,1.64E-16
2.5123103,-5.96E-17,1.82E-16
2.514116,2.99E-16,2.53E-16
2.5159235,-4.56E-17,8.26E-16
2.5177329,1.65E-16,3.36E-16
2.5195444,-2.02E-16,3.23E-16
2.5213578,-1.81E-16,4.27E-16
2.5231733,-5.74E-17,3.80E-16
2.5249913,-5.37E-16,5.74E-16
2.5268118,-8.57E-16,7.37E-16
2.5286345,2.97E-16,4.43E-16
2.5304601,1.70E-16,6.87E-16
2.5322886,5.05E-16,1.27E-15
2.5341196,5.62E-16,1.16E-15
2.535954,-3.14E-16,8.17E-16
2.5377913,5.67E-16,6.94E-16
2.5396318,5.98E-16,5.75E-16
2.541476,-1.46E-15,5.90E-15
2.5433235,4.26E-15,1.43E-14
